timestamp,frame_number,status,method,contour_count,person_count
2026-07-09 09:46:38.231,228,MOTION DETECTED,Background Subtraction (MOG2),34,34
2026-07-09 09:46:38.262,229,MOTION DETECTED,Background Subtraction (MOG2),28,28
2026-07-09 09:46:38.297,230,MOTION DETECTED,Background Subtraction (MOG2),26,26
2026-07-09 09:46:38.346,231,MOTION DETECTED,Background Subtraction (MOG2),22,22
2026-07-09 09:46:38.398,232,MOTION DETECTED,Background Subtraction (MOG2),19,19
2026-07-09 09:46:38.442,233,MOTION DETECTED,Background Subtraction (MOG2),21,21
2026-07-09 09:46:38.478,234,MOTION DETECTED,Background Subtraction (MOG2),19,19
2026-07-09 09:46:38.529,235,MOTION DETECTED,Background Subtraction (MOG2),16,16
2026-07-09 09:46:38.568,236,MOTION DETECTED,Background Subtraction (MOG2),15,15
2026-07-09 09:46:38.599,237,MOTION DETECTED,Background Subtraction (MOG2),15,15
2026-07-09 09:46:38.632,238,MOTION DETECTED,Background Subtraction (MOG2),16,16
2026-07-09 09:46:38.716,239,MOTION DETECTED,Background Subtraction (MOG2),13,13
2026-07-09 09:46:38.757,240,MOTION DETECTED,Background Subtraction (MOG2),14,14
2026-07-09 09:46:38.798,241,MOTION DETECTED,Background Subtraction (MOG2),14,14
2026-07-09 09:46:38.831,242,MOTION DETECTED,Background Subtraction (MOG2),15,15
2026-07-09 09:46:38.902,243,MOTION DETECTED,Background Subtraction (MOG2),12,12
2026-07-09 09:46:38.942,244,MOTION DETECTED,Background Subtraction (MOG2),12,12
2026-07-09 09:46:38.980,245,MOTION DETECTED,Background Subtraction (MOG2),10,10
2026-07-09 09:46:39.013,246,MOTION DETECTED,Background Subtraction (MOG2),7,7
2026-07-09 09:46:39.081,247,MOTION DETECTED,Background Subtraction (MOG2),7,7
2026-07-09 09:46:39.114,248,MOTION DETECTED,Background Subtraction (MOG2),8,8
2026-07-09 09:46:39.147,249,MOTION DETECTED,Background Subtraction (MOG2),8,8
2026-07-09 09:46:39.181,250,MOTION DETECTED,Background Subtraction (MOG2),9,9
2026-07-09 09:46:39.244,251,MOTION DETECTED,Background Subtraction (MOG2),10,10
2026-07-09 09:46:39.280,252,MOTION DETECTED,Background Subtraction (MOG2),11,11
2026-07-09 09:46:39.310,253,MOTION DETECTED,Background Subtraction (MOG2),12,12
2026-07-09 09:46:39.352,254,MOTION DETECTED,Background Subtraction (MOG2),11,11
2026-07-09 09:46:39.387,255,MOTION DETECTED,Background Subtraction (MOG2),11,11
2026-07-09 09:46:39.415,256,MOTION DETECTED,Background Subtraction (MOG2),8,8
2026-07-09 09:46:39.448,257,MOTION DETECTED,Background Subtraction (MOG2),11,11
2026-07-09 09:46:39.481,258,MOTION DETECTED,Background Subtraction (MOG2),12,12
2026-07-09 09:46:39.514,259,MOTION DETECTED,Background Subtraction (MOG2),11,11
2026-07-09 09:46:39.547,260,MOTION DETECTED,Background Subtraction (MOG2),12,12
2026-07-09 09:46:39.585,261,MOTION DETECTED,Background Subtraction (MOG2),11,11
2026-07-09 09:46:39.630,262,MOTION DETECTED,Background Subtraction (MOG2),14,14
2026-07-09 09:46:39.690,263,MOTION DETECTED,Background Subtraction (MOG2),13,13
2026-07-09 09:46:39.727,264,MOTION DETECTED,Background Subtraction (MOG2),13,13
2026-07-09 09:46:39.759,265,MOTION DETECTED,Background Subtraction (MOG2),13,13
2026-07-09 09:46:39.795,266,MOTION DETECTED,Background Subtraction (MOG2),12,12
2026-07-09 09:46:39.876,267,MOTION DETECTED,Background Subtraction (MOG2),12,12
2026-07-09 09:46:39.917,268,MOTION DETECTED,Background Subtraction (MOG2),13,13
2026-07-09 09:46:39.948,269,MOTION DETECTED,Background Subtraction (MOG2),13,13
2026-07-09 09:46:39.981,270,MOTION DETECTED,Background Subtraction (MOG2),15,15
2026-07-09 09:46:40.012,271,MOTION DETECTED,Background Subtraction (MOG2),15,15
2026-07-09 09:46:40.060,272,MOTION DETECTED,Background Subtraction (MOG2),20,20
2026-07-09 09:46:40.108,273,MOTION DETECTED,Background Subtraction (MOG2),17,17
2026-07-09 09:46:40.131,274,MOTION DETECTED,Background Subtraction (MOG2),16,16
2026-07-09 09:46:40.209,275,MOTION DETECTED,Background Subtraction (MOG2),19,19
2026-07-09 09:46:40.259,276,MOTION DETECTED,Background Subtraction (MOG2),18,18
2026-07-09 09:46:40.297,277,MOTION DETECTED,Background Subtraction (MOG2),18,18
2026-07-09 09:46:40.338,278,MOTION DETECTED,Background Subtraction (MOG2),18,18
2026-07-09 09:46:40.400,279,MOTION DETECTED,Background Subtraction (MOG2),17,17
2026-07-09 09:46:40.446,280,MOTION DETECTED,Background Subtraction (MOG2),19,19
2026-07-09 09:46:40.481,281,MOTION DETECTED,Background Subtraction (MOG2),16,16
2026-07-09 09:46:40.511,282,MOTION DETECTED,Background Subtraction (MOG2),14,14
2026-07-09 09:46:40.576,283,MOTION DETECTED,Background Subtraction (MOG2),12,12
